workerid,proliferate.condition,coffee_getter,left_map,map_order,p_right,praise,recipient,right_map,trial,error
119,Default,male,images/gen_models/gen_models.042.png,0,9,medium,male,images/gen_models/gen_models.046.png,20,
119,Default,male,images/gen_models_rotated/gen_models_rotated.037.png,0,2,high,male,images/gen_models_rotated/gen_models_rotated.038.png,28,
119,Default,female,images/gen_models/gen_models.032.png,1,96,high,female,images/gen_models/gen_models.031.png,34,
119,Default,female,images/gen_models/gen_models.042.png,1,4,medium,female,images/gen_models/gen_models.041.png,15,
119,Default,female,images/gen_models/gen_models.024.png,0,97,medium,female,images/gen_models/gen_models.026.png,19,
119,Default,male,images/gen_models/gen_models.012.png,1,2,low,female,images/gen_models/gen_models.023.png,2,
119,Default,male,images/gen_models_rotated/gen_models_rotated.039.png,0,5,medium,female,images/gen_models_rotated/gen_models_rotated.028.png,24,
119,Default,female,images/gen_models/gen_models.033.png,0,95,low,male,images/gen_models/gen_models.034.png,5,
119,Default,male,images/gen_models/gen_models.029.png,0,51,high,female,images/gen_models/gen_models.030.png,33,
119,Default,male,images/gen_models/gen_models.014.png,1,4,medium,male,images/gen_models/gen_models.013.png,21,
119,Default,female,images/gen_models/gen_models.047.png,0,98,medium,female,images/gen_models/gen_models.048.png,18,
119,Default,female,images/gen_models/gen_models.045.png,0,1,low,male,images/gen_models/gen_models.046.png,6,
119,Default,female,images/gen_models_rotated/gen_models_rotated.013.png,0,97,high,female,images/gen_models_rotated/gen_models_rotated.014.png,32,
119,Default,male,images/gen_models/gen_models.019.png,0,8,medium,male,images/gen_models/gen_models.020.png,14,
119,Default,female,images/gen_models/gen_models.017.png,0,97,high,male,images/gen_models/gen_models.018.png,26,
119,Default,male,images/gen_models/gen_models.035.png,0,95,low,female,images/gen_models/gen_models.036.png,9,
119,Default,female,images/gen_models/gen_models.025.png,1,95,low,male,images/gen_models/gen_models.047.png,4,
119,Default,male,images/gen_models_flipped/gen_models_flipped.028.png,1,4,high,male,images/gen_models_flipped/gen_models_flipped.039.png,31,
119,Default,male,images/gen_models_rotated/gen_models_rotated.005.png,0,2,medium,male,images/gen_models_rotated/gen_models_rotated.006.png,16,
119,Default,female,images/gen_models/gen_models.003.png,0,1,high,male,images/gen_models/gen_models.004.png,29,
119,Default,female,images/gen_models/gen_models.040.png,1,1,low,female,images/gen_models/gen_models.039.png,11,
119,Default,female,images/gen_models/gen_models.024.png,1,95,high,female,images/gen_models/gen_models.023.png,30,
119,Default,female,images/gen_models/gen_models.007.png,0,97,medium,female,images/gen_models/gen_models.008.png,23,
119,Default,female,images/gen_models/gen_models.038.png,1,4,low,male,images/gen_models/gen_models.037.png,10,
119,Default,female,images/gen_models/gen_models.027.png,0,55,medium,female,images/gen_models/gen_models.028.png,17,
119,Default,female,images/gen_models/gen_models.011.png,0,3,high,male,images/gen_models/gen_models.012.png,25,
119,Default,female,images/gen_models/gen_models.002.png,1,96,low,male,images/gen_models/gen_models.045.png,3,
119,Default,female,images/gen_models_flipped/gen_models_flipped.020.png,1,1,medium,female,images/gen_models_flipped/gen_models_flipped.021.png,22,
119,Default,female,images/gen_models/gen_models.010.png,1,100,medium,male,images/gen_models/gen_models.009.png,13,
119,Default,male,images/gen_models/gen_models.006.png,1,96,low,female,images/gen_models/gen_models.005.png,7,
119,Default,female,images/gen_models/gen_models.016.png,1,7,low,male,images/gen_models/gen_models.015.png,1,
119,Default,male,images/gen_models/gen_models.022.png,1,93,high,male,images/gen_models/gen_models.021.png,27,
119,Default,male,images/gen_models_rotated/gen_models_rotated.021.png,0,98,low,male,images/gen_models_rotated/gen_models_rotated.022.png,12,
119,Default,female,images/gen_models/gen_models.011.png,0,1,high,male,images/gen_models_flipped/gen_models_flipped.013.png,35,
119,Default,male,images/gen_models/gen_models.035.png,0,95,high,male,images/gen_models/gen_models.001.png,36,
119,Default,male,images/gen_models_rotated/gen_models_rotated.019.png,0,2,low,female,images/gen_models_rotated/gen_models_rotated.020.png,8,
158,Default,,,,"{""Q0"":""Path 2"",""Q1"":""3 times as long""}",,,,,
158,Default,,,,"{""Q0"":""Path 1"",""Q1"":""3 times as long""}",,,,,
158,Default,,,,"{""Q0"":""high""}",,,,,
158,Default,,,,"{""Q0"":""medium""}",,,,,
158,Default,,,,"{""Q0"":""medium""}",,,,,
158,Default,male,images/gen_models/gen_models.038.png,1,8,low,female,images/gen_models/gen_models.037.png,10,
158,Default,male,images/gen_models/gen_models.012.png,1,88,high,male,images/gen_models/gen_models.011.png,25,
158,Default,female,images/gen_models_rotated/gen_models_rotated.037.png,0,15,high,female,images/gen_models_rotated/gen_models_rotated.038.png,28,
158,Default,male,images/gen_models/gen_models.029.png,0,13,high,female,images/gen_models/gen_models.030.png,33,
158,Default,female,images/gen_models/gen_models.035.png,0,84,low,male,images/gen_models/gen_models.036.png,9,
158,Default,male,images/gen_models/gen_models.026.png,1,8,medium,male,images/gen_models/gen_models.024.png,19,
158,Default,female,images/gen_models/gen_models.042.png,0,82,medium,male,images/gen_models/gen_models.046.png,20,
158,Default,male,images/gen_models/gen_models.034.png,1,10,low,female,images/gen_models/gen_models.033.png,5,
158,Default,female,images/gen_models/gen_models.006.png,1,87,low,female,images/gen_models/gen_models.005.png,7,
158,Default,female,images/gen_models/gen_models.047.png,0,84,low,female,images/gen_models/gen_models.025.png,4,
158,Default,male,images/gen_models_flipped/gen_models_flipped.020.png,1,88,medium,female,images/gen_models_flipped/gen_models_flipped.021.png,22,
158,Default,male,images/gen_models/gen_models.042.png,1,83,medium,female,images/gen_models/gen_models.041.png,15,
158,Default,male,images/gen_models/gen_models.002.png,1,14,low,male,images/gen_models/gen_models.045.png,3,
158,Default,male,images/gen_models/gen_models.040.png,1,10,low,female,images/gen_models/gen_models.039.png,11,
158,Default,female,images/gen_models/gen_models.003.png,0,2,high,female,images/gen_models/gen_models.004.png,29,
158,Default,female,images/gen_models/gen_models.048.png,1,72,medium,male,images/gen_models/gen_models.047.png,18,
158,Default,male,images/gen_models_rotated/gen_models_rotated.020.png,1,82,low,male,images/gen_models_rotated/gen_models_rotated.019.png,8,
158,Default,female,images/gen_models/gen_models.024.png,1,79,high,female,images/gen_models/gen_models.023.png,30,
158,Default,male,images/gen_models/gen_models.046.png,1,67,low,male,images/gen_models/gen_models.045.png,6,
158,Default,male,images/gen_models_flipped/gen_models_flipped.039.png,0,77,high,male,images/gen_models_flipped/gen_models_flipped.028.png,31,
158,Default,female,images/gen_models/gen_models.011.png,0,25,high,female,images/gen_models_flipped/gen_models_flipped.013.png,35,
158,Default,female,images/gen_models/gen_models.031.png,0,74,high,male,images/gen_models/gen_models.032.png,34,
158,Default,female,images/gen_models_rotated/gen_models_rotated.028.png,1,81,medium,female,images/gen_models_rotated/gen_models_rotated.039.png,24,
158,Default,female,images/gen_models/gen_models.014.png,1,12,medium,female,images/gen_models/gen_models.013.png,21,
158,Default,female,images/gen_models/gen_models.022.png,1,71,high,male,images/gen_models/gen_models.021.png,27,
158,Default,female,images/gen_models/gen_models.009.png,0,78,medium,male,images/gen_models/gen_models.010.png,13,
158,Default,female,images/gen_models/gen_models.015.png,0,77,low,male,images/gen_models/gen_models.016.png,1,
158,Default,male,images/gen_models/gen_models.017.png,0,81,high,female,images/gen_models/gen_models.018.png,26,
158,Default,female,images/gen_models_rotated/gen_models_rotated.005.png,0,74,medium,male,images/gen_models_rotated/gen_models_rotated.006.png,16,
158,Default,male,images/gen_models_rotated/gen_models_rotated.021.png,0,76,low,female,images/gen_models_rotated/gen_models_rotated.022.png,12,
158,Default,female,images/gen_models/gen_models.027.png,0,69,medium,male,images/gen_models/gen_models.028.png,17,
158,Default,female,images/gen_models/gen_models.019.png,0,71,medium,female,images/gen_models/gen_models.020.png,14,
158,Default,female,images/gen_models/gen_models.001.png,1,77,high,male,images/gen_models/gen_models.035.png,36,
158,Default,male,images/gen_models/gen_models.012.png,1,9,low,male,images/gen_models/gen_models.023.png,2,
158,Default,male,images/gen_models_rotated/gen_models_rotated.013.png,0,79,high,female,images/gen_models_rotated/gen_models_rotated.014.png,32,
158,Default,female,images/gen_models/gen_models.008.png,1,76,medium,male,images/gen_models/gen_models.007.png,23,
163,Default,,,,"{""Q0"":""Path 1"",""Q1"":""3 times as long""}",,,,,
163,Default,,,,"{""Q0"":""high""}",,,,,
163,Default,,,,"{""Q0"":""high""}",,,,,
163,Default,,,,"{""Q0"":""high""}",,,,,
163,Default,female,images/gen_models/gen_models.031.png,0,100,high,female,images/gen_models/gen_models.032.png,34,
163,Default,male,images/gen_models/gen_models.010.png,1,0,medium,male,images/gen_models/gen_models.009.png,13,
163,Default,female,images/gen_models/gen_models.024.png,1,0,high,female,images/gen_models/gen_models.023.png,30,
163,Default,female,images/gen_models_rotated/gen_models_rotated.019.png,0,72,low,female,images/gen_models_rotated/gen_models_rotated.020.png,8,
163,Default,female,images/gen_models_flipped/gen_models_flipped.028.png,1,0,high,male,images/gen_models_flipped/gen_models_flipped.039.png,31,
163,Default,male,images/gen_models/gen_models.021.png,0,97,high,male,images/gen_models/gen_models.022.png,27,
163,Default,female,images/gen_models/gen_models.026.png,1,50,medium,female,images/gen_models/gen_models.024.png,19,
163,Default,male,images/gen_models/gen_models.041.png,0,70,medium,male,images/gen_models/gen_models.042.png,15,
163,Default,female,images/gen_models/gen_models.003.png,0,50,high,female,images/gen_models/gen_models.004.png,29,
163,Default,male,images/gen_models/gen_models.045.png,0,49,low,male,images/gen_models/gen_models.046.png,6,
163,Default,female,images/gen_models/gen_models.014.png,1,0,medium,male,images/gen_models/gen_models.013.png,21,
163,Default,female,images/gen_models/gen_models.028.png,1,50,medium,female,images/gen_models/gen_models.027.png,17,
163,Default,female,images/gen_models/gen_models.048.png,1,49,medium,female,images/gen_models/gen_models.047.png,18,
163,Default,female,images/gen_models/gen_models.033.png,0,25,low,male,images/gen_models/gen_models.034.png,5,
163,Default,female,images/gen_models_flipped/gen_models_flipped.021.png,0,27,medium,male,images/gen_models_flipped/gen_models_flipped.020.png,22,
163,Default,male,images/gen_models/gen_models.005.png,0,73,low,male,images/gen_models/gen_models.006.png,7,
163,Default,male,images/gen_models_rotated/gen_models_rotated.021.png,0,1,low,female,images/gen_models_rotated/gen_models_rotated.022.png,12,
163,Default,male,images/gen_models/gen_models.042.png,0,50,medium,male,images/gen_models/gen_models.046.png,20,
163,Default,female,images/gen_models/gen_models.029.png,0,49,high,female,images/gen_models/gen_models.030.png,33,
163,Default,male,images/gen_models_rotated/gen_models_rotated.037.png,0,98,high,female,images/gen_models_rotated/gen_models_rotated.038.png,28,
163,Default,female,images/gen_models/gen_models.007.png,0,28,medium,female,images/gen_models/gen_models.008.png,23,
163,Default,male,images/gen_models/gen_models.018.png,1,98,high,female,images/gen_models/gen_models.017.png,26,
163,Default,female,images/gen_models/gen_models.012.png,1,77,low,male,images/gen_models/gen_models.023.png,2,
163,Default,male,images/gen_models_rotated/gen_models_rotated.028.png,1,74,medium,female,images/gen_models_rotated/gen_models_rotated.039.png,24,
163,Default,male,images/gen_models_rotated/gen_models_rotated.005.png,0,73,medium,male,images/gen_models_rotated/gen_models_rotated.006.png,16,
163,Default,female,images/gen_models_rotated/gen_models_rotated.013.png,0,0,high,male,images/gen_models_rotated/gen_models_rotated.014.png,32,
163,Default,male,images/gen_models/gen_models.020.png,1,27,medium,female,images/gen_models/gen_models.019.png,14,
163,Default,male,images/gen_models_flipped/gen_models_flipped.013.png,1,49,high,male,images/gen_models/gen_models.011.png,35,
163,Default,male,images/gen_models/gen_models.016.png,1,72,low,male,images/gen_models/gen_models.015.png,1,
163,Default,female,images/gen_models/gen_models.038.png,1,100,low,female,images/gen_models/gen_models.037.png,10,
163,Default,female,images/gen_models/gen_models.011.png,0,49,high,female,images/gen_models/gen_models.012.png,25,
163,Default,male,images/gen_models/gen_models.039.png,0,2,low,female,images/gen_models/gen_models.040.png,11,
163,Default,male,images/gen_models/gen_models.001.png,1,0,high,male,images/gen_models/gen_models.035.png,36,
163,Default,male,images/gen_models/gen_models.047.png,0,22,low,male,images/gen_models/gen_models.025.png,4,
163,Default,female,images/gen_models/gen_models.045.png,0,50,low,female,images/gen_models/gen_models.002.png,3,
163,Default,female,images/gen_models/gen_models.035.png,0,3,low,male,images/gen_models/gen_models.036.png,9,
166,Default,,,,"{""Q0"":""Path 1"",""Q1"":""3 times as long""}",,,,,
166,Default,,,,"{""Q0"":""high""}",,,,,
166,Default,,,,"{""Q0"":""low""}",,,,,
166,Default,,,,"{""Q0"":""medium""}",,,,,
166,Default,male,images/gen_models/gen_models.004.png,1,98,high,female,images/gen_models/gen_models.003.png,29,
166,Default,female,images/gen_models_rotated/gen_models_rotated.022.png,1,7,low,female,images/gen_models_rotated/gen_models_rotated.021.png,12,
166,Default,female,images/gen_models_rotated/gen_models_rotated.028.png,1,3,medium,female,images/gen_models_rotated/gen_models_rotated.039.png,24,
166,Default,male,images/gen_models/gen_models.035.png,0,99,low,male,images/gen_models/gen_models.036.png,9,
166,Default,female,images/gen_models_flipped/gen_models_flipped.013.png,1,98,high,female,images/gen_models/gen_models.011.png,35,
166,Default,female,images/gen_models/gen_models.016.png,1,2,low,female,images/gen_models/gen_models.015.png,1,
166,Default,male,images/gen_models_rotated/gen_models_rotated.037.png,0,0,high,female,images/gen_models_rotated/gen_models_rotated.038.png,28,
166,Default,male,images/gen_models/gen_models.040.png,1,0,low,male,images/gen_models/gen_models.039.png,11,
